timestamp;constellation;AGC;SNR;latitude;longitude;height;num_satellites;class
1725971156486.0;GLONASS;63.90355682373047;37.0;69.214948794;15.856843599;60.2308;15.0;legitimate
1725971157480.0;GLONASS;61.33022689819336;37.0;69.214835439;15.856923345;59.7629;15.0;legitimate
1725971158480.0;GLONASS;62.27527618408203;36.5;69.214735551;15.857025734;54.2713;15.0;legitimate
1725971159491.0;GLONASS;63.367698669433594;36.0;69.214657674;15.857032373;63.3015;15.0;legitimate
1725971160476.0;GLONASS;60.99945831298828;36.0;69.214553552;15.857080441;59.8263;15.0;legitimate
1725971161491.0;GLONASS;62.79658126831055;35.5;69.214453117;15.857152375;65.7865;15.0;legitimate
1725971162484.0;GLONASS;51.30191802978515;35.0;69.214330307;15.857217819;60.9261;15.0;legitimate
1725971163481.0;GLONASS;32.32685089111328;34.0;69.21427798;15.857233673;70.6846;15.0;legitimate
1725971164488.0;GLONASS;23.47207260131836;34.0;69.214117233;15.857341478;53.7863;14.0;legitimate
1725971165490.0;GLONASS;16.48537826538086;33.0;69.214016815;15.857309521;53.2685;14.0;legitimate
1725971166484.0;GLONASS;16.48537826538086;32.5;69.213866013;15.857366123;45.3762;13.0;legitimate
1725971167485.0;GLONASS;60.381736755371094;32.0;69.213803524;15.857421156;63.9991;14.0;legitimate
1725971168476.0;GLONASS;46.061798095703125;31.0;69.213643547;15.857518504;46.0113;13.0;legitimate
1725971169489.0;GLONASS;63.52419662475586;30.5;69.213518642;15.85752412;44.3271;13.0;legitimate
1725971170493.0;GLONASS;19.74790382385254;30.5;69.213423875;15.857610653;49.4364;13.0;legitimate
1725971171496.0;GLONASS;43.83030319213867;30.5;69.213387885;15.857616416;62.3036;14.0;legitimate
1725971172487.0;GLONASS;21.19891357421875;29.5;69.213310994;15.857742168;59.3554;14.0;legitimate
1725971173479.0;GLONASS;21.19891357421875;30.0;69.213222652;15.85775343;56.0176;14.0;legitimate
1725971174487.0;GLONASS;51.02448654174805;29.5;69.21312912;15.85775822;60.0237;14.0;legitimate
1725971175489.0;GLONASS;64.68403625488281;29.5;69.213041577;15.857854814;55.4713;14.0;legitimate
1725971176485.0;GLONASS;31.152156829833984;30.0;69.212957956;15.857876493;52.6335;14.0;legitimate
1725971177485.0;GLONASS;62.452545166015625;30.5;69.212889229;15.85792098;58.9755;14.0;legitimate
1725971178489.0;GLONASS;62.963626861572266;31.0;69.212779141;15.857788867;56.6281;14.0;legitimate
1725971179488.0;GLONASS;60.92140197753906;32.0;69.212706991;15.857891002;54.2316;14.0;legitimate
1725971180488.0;GLONASS;41.51445770263672;34.5;69.21271632;15.857946209;61.3425;13.0;legitimate
1725971181486.0;GLONASS;60.70954132080078;35.0;69.212718326;15.857881186;63.5875;12.0;legitimate
1725971182491.0;GLONASS;62.09431457519531;35.0;69.212681828;15.857940552;59.0587;12.0;legitimate
